nid,name,library,source,confidence,evidence
SYZ9h6r1M40,_ZN3sce3Agc4Core16RenderTargetSpec13setDccAddressEPVKv,\N,ps5rs-builtin,100,\N
5NgodsKWw4o,_ZTVN3sce2np12SelectorItemE,\N,ps5rs-builtin,100,\N
rcldOUXTuIc,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V14TaskEEEEC1Ev,\N,ps5rs-builtin,100,\N
7ELn9wIUIqk,_ZN3sce7UltImpl4Util11isAligned16EPKv,\N,ps5rs-builtin,100,\N
ClM9o6w7oXM,_ZNK3sce11TextureTool3Raw3Job18allocateCallbackIdEv,\N,ps5rs-builtin,100,\N
GpdlPc6VYfw,__tsan_mutex_pre_divert,\N,ps5rs-builtin,100,\N
C7ZARFFkc-M,_ZZN3sce3Agc4CoreL3regIPKNS0_6ShaderEEEjjT_mPKcP13__va_list_tagE7enabled_0,\N,ps5rs-builtin,100,\N
EagTQKcmU7I,_pthread_attr_getschedpolicy,\N,ps5rs-builtin,100,\N
hD6J2owGMkY,_ZN3sce2Np9CppWebApi6Common6VectorIfE6insertENS2_13ConstIteratorIfEERKfRS6_,\N,ps5rs-builtin,100,\N
fuElF14fJek,_ZN3sce2Np9CppWebApi7Matches2V123ResponsePlayerStatistic8setStatsERKNS1_6Common6VectorINS5_12IntrusivePtrINS3_19AdditionalStatisticEEEEE,\N,ps5rs-builtin,100,\N
sGcPMQtWM58,.LCPI4_54,\N,ps5rs-builtin,100,\N
uJhCMIgHtBo,_ZN7WebCore14ProcessWarming25collectPrewarmInformationEv,\N,ps5rs-builtin,100,\N
q81ISHl9QXc,_ZN3sce7mvpCore10avSourceTS20EnableRepresentationEjj,\N,ps5rs-builtin,100,\N
S+FnC-qvPw4,ff4_l_rec_set_stsc_box,\N,ps5rs-builtin,100,\N
9l1L7PKj6KQ,sceNetHttpXmlUbsSendIconData,\N,ps5rs-builtin,100,\N
Ew0nc8fY+h0,_ZN3sce2Np9CppWebApi14SessionManager2V125FriendJoinedPlayerSessionD2Ev,\N,ps5rs-builtin,100,\N
I37rBumJ9X4,sceAvSettingRemoveProcessOutputMode,\N,ps5rs-builtin,100,\N
-y18MAdSy20,_ZN4Manx13WorkQueueImpl10workThreadEPv,\N,ps5rs-builtin,100,\N
DNbsDRZ-ntI,_ZSt25_Rethrow_future_exceptionSt13exception_ptr,\N,ps5rs-builtin,100,\N
rAE21nIqin8,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V122GetRankingResponseBodyEE11release_refEv,\N,ps5rs-builtin,100,\N
-FKZylBFj8Y,_ZN15AbstractStorage11LocalFolderD2Ev,\N,ps5rs-builtin,100,\N
BFijPohIpnY,_ZN3WTF12AtomicString6numberEm,\N,ps5rs-builtin,100,\N
r+1TzI+TnH4,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V118CreateMatchRequestEEEE21intrusive_ptr_add_refEPS9_,\N,ps5rs-builtin,100,\N
jH148QDT-E8,_ZN7WebCore11JSDOMMatrix4infoEv,\N,ps5rs-builtin,100,\N
iRdnTgpbVOM,sceBgftServiceIntSetBandwidthPriority,\N,ps5rs-builtin,100,\N
SI++DtNK+-M,sceSysCoreGetEventCount,\N,ps5rs-builtin,100,\N
-Caws0X3+bY,sceSystemGestureDebugGetVersion,\N,ps5rs-builtin,100,\N
LP3-8wzeg2Y,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V55ImageEEEEppEi,\N,ps5rs-builtin,100,\N
bjl8LcULhs8,_ZN3sce11TextureTool3Raw16swizzle8_6_1_5_5EPDv2_xj,\N,ps5rs-builtin,100,\N
adPZB6tUvik,_sceSfmt607FillArrayCore,\N,ps5rs-builtin,100,\N
2ZCCij0z1Pw,_ZN3sce3Agc4Gnmp34TessellationDistributionThresholds13setDonutSplitEj,\N,ps5rs-builtin,100,\N
3cUUypQzMiI,__cxa_begin_catch,\N,ps5rs-builtin,100,\N
ON7Sf5XEMmI,sceNpInGameMessageSendData,\N,ps5rs-builtin,100,\N
cTg4b27d7RE,uloc_getISOLanguages_67,\N,ps5rs-builtin,100,\N
gvLImffR1cg,_ZN3sce2Np9CppWebApi6Common11TransactionINS2_12IntrusivePtrINS1_14SessionManager2V141GetUsersAccountIdGameSessionsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEEC1ERKSB_,\N,ps5rs-builtin,100,\N
zzvRwca5iwU,delegate_virtual_invoke_imt_30,\N,ps5rs-builtin,100,\N
QO+uM1h5nEY,_Z6DELETEIN3sce2Np9CppWebApi14ConnectAccount2V212PartnerTokenEEiRNS2_6Common14LibContextImplEPT_,\N,ps5rs-builtin,100,\N
BXqKVhfs5R4,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V118MatchmakingForReadEEEE7popBackEv,\N,ps5rs-builtin,100,\N
iUZ++a81yAE,_ZNK3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14ConnectAccount2V212PartnerTokenEEENS2_11EmptyHeaderEE18getResponseHeadersERS9_,\N,ps5rs-builtin,100,\N
HhM5Sp9RQX8,sceAtomicStore128_64AcqRel,\N,ps5rs-builtin,100,\N
tiN0L4f2wW4,sceSndzAudioOutSystemGetInfo,\N,ps5rs-builtin,100,\N
FNR6B+6Xw2w,_ZN3sce3Agc4Core9translateEPNS0_11CachePolicyENS0_25CxDepthBufferCacheControl21ZPassCountWritePolicyE,\N,ps5rs-builtin,100,\N
63bmb0nlVdw,_ZNK3JSC10CodeOrigin4dumpERN3WTF11PrintStreamE,\N,ps5rs-builtin,100,\N
Fk1ktoLiX+U,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_17TitleCloudStorage2V129GetMultiVariablesResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEED2Ev,\N,ps5rs-builtin,100,\N
NtsiAMxyp2E,_ZN7WebCore14CredentialBaseC1ERKN3WTF6StringES4_NS_21CredentialPersistenceE,\N,ps5rs-builtin,100,\N
RzIp2F6E1sE,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V55ErrorEEdeEv,\N,ps5rs-builtin,100,\N
zv1EMhI7R1c,_ZNKSt8numpunctIcE16do_thousands_sepEv,\N,ps5rs-builtin,100,\N
L0aLubDltok,_ZN4Bank8IsLockedEv,\N,ps5rs-builtin,100,\N
vxA8dr9PNAY,_ZNK3sce2Np9CppWebApi13InGameCatalog2V45Error12messageIsSetEv,\N,ps5rs-builtin,100,\N
gSF144aZB1Q,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_13InGameCatalog2V59PublisherEEEE6insertENS2_13ConstIteratorIS8_EERKS8_RSB_,\N,ps5rs-builtin,100,\N
9EeKJA7WJf0,sceAtomicDecrement16,\N,ps5rs-builtin,100,\N
4RJKYGHkeeE,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14IdentityMapper2V312AccountIdMapEEEEEE5resetEPS9_,\N,ps5rs-builtin,100,\N
+ROOIBAqYYA,_ZN3sce13AgcGpuAddressL56offset_X0_X1_X2_Y1_Y0_Y2_X3_Y3_Y4_X4_Y5_X5_Y6_X6_Y7_X7_xENS0_7simd256ES1_,\N,ps5rs-builtin,100,\N
1vykeIoQoY4,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V124ResponseTeamMemberResultEEEEEE6assignEPS9_PFvSB_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
eMnBe5mZFLw,_ZNSt8time_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE7_GetcatEPPKNSt6locale5facetEPKS5_,\N,ps5rs-builtin,100,\N
kvCqpXzznZY,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Matchmaking2V118PlayerForOfferReadEEEE21intrusive_ptr_sub_refEPS9_,\N,ps5rs-builtin,100,\N
N3AOhYqpM3I,/PG__cxa_guard_release,\N,ps5rs-builtin,100,\N
XiNGBFEOnDs,WKRenderObjectGetTypeID,\N,ps5rs-builtin,100,\N
gc7K6VPeFdE,rgctx_fetch_trampoline_mrgctx_116_p,\N,ps5rs-builtin,100,\N
qzFH-EJNKMg,.L.str.608,\N,ps5rs-builtin,100,\N
uA-9xrw6oS0,_ZN3sce3Ult4Impl18ConditionVariable28finalizeEv,\N,ps5rs-builtin,100,\N
+4WDDM4-tfg,_ZN10bXCeMemMgr8MemResetEv,\N,ps5rs-builtin,100,\N
ayluYmzbAGc,sceFsWsGetStatus,\N,ps5rs-builtin,100,\N
u-9bhWQApq8,sceVideoOutCursorSetImageAddress,\N,ps5rs-builtin,100,\N
la-P-zq4arQ,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_11UserProfile2V124GetPublicProfileResponseEEENS2_11EmptyHeaderEE11setSyncCallEb,\N,ps5rs-builtin,100,\N
PVWGispz+bE,_sceNpMatching2ParseCreateContext,\N,ps5rs-builtin,100,\N
g6p87+DmhTw,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V120PlayerSessionForReadEEEEEE7add_refEv,\N,ps5rs-builtin,100,\N
rP9G1kItPl4,JSSynchronousEdenCollectForDebugging,\N,ps5rs-builtin,100,\N
VwtsvzMN7Jk,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V127ResponseTeamMemberStatisticEEEEEEdeEv,\N,ps5rs-builtin,100,\N
GvCK+iPaC0s,rgctx_fetch_trampoline_mrgctx_77_p,\N,ps5rs-builtin,100,\N
nNIVR1AART0,_Z6DELETEIN3sce2Np9CppWebApi12Leaderboards2V122GetRankingResponseBodyEEiRNS2_6Common14LibContextImplEPT_,\N,ps5rs-builtin,100,\N
gQxW7z7bTDg,_ZNK3sce2Np9CppWebApi21AdvancedPlayerProfile2V127ConnectionQualityProperties6toJsonERNS_4Json5ValueEb,\N,ps5rs-builtin,100,\N
wHYwbU-qnyk,.LCPI77_3,\N,ps5rs-builtin,100,\N
XGnuIBmEmyk,strndup,\N,ps5rs-builtin,100,\N
4lJF1QVhUmI,snd_ReverbSetDirectPathOutputDest,\N,ps5rs-builtin,100,\N
kiwGU6ys57A,_ZN9Inspector26DebuggerFrontendDispatcher18breakpointResolvedERKN3WTF6StringENS1_6RefPtrINS_8Protocol8Debugger8LocationENS1_13DumbPtrTraitsIS8_EEEE,\N,ps5rs-builtin,100,\N
5yAGjVeyX0o,_ZN3sce11TextureTool3Raw16swizzle8_0_4_7_4EPDv2_xj,\N,ps5rs-builtin,100,\N
M2eC9V9oiQo,_ZN3sce13AgcGpuAddress50detile_macro_00_00_00_00_Z0_Y0_X0_Z1_Y1_X1_Z2_Y2_4EPhPKhRKNS0_20ComputeOffsetContextEjNS0_7simd256EjRjRS7_,\N,ps5rs-builtin,100,\N
lheZj-eGtIc,t42_driver_class,\N,ps5rs-builtin,100,\N
FiBY2XjzrwA,_ZNKSbIwSt11char_traitsIwESaIwEE5c_strEv,\N,ps5rs-builtin,100,\N
-goft1LOI6k,_ZTVN9Matching27ContextE,\N,ps5rs-builtin,100,\N
a0PjLlGKyHU,_ZZN3sce3Agc18setCompareFunctionEPNS0_19WaitOnAddressPacketENS0_15CompareFunctionEE7enabled_0,\N,ps5rs-builtin,100,\N
xnDRFHT1HYc,sceCesIso2022JpUcsBindCallbacks,\N,ps5rs-builtin,100,\N
igKsFwp7M1w,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V129JoinedGameSessionWithPlatformEEEEEE5resetEPS9_,\N,ps5rs-builtin,100,\N
KCwXUKT269I,sceKernelSetCpumodeGame,\N,ps5rs-builtin,100,\N
RV7X3FrWfTI,wscanf_s,\N,ps5rs-builtin,100,\N
eYAh2vlCY-U,sceKernelAprResolveFilepathsToIdsForEach,\N,ps5rs-builtin,100,\N
ETKT4bcy0P4,_ZN3sce2np3ipc19EventFlagIpmiClientD2Ev,\N,ps5rs-builtin,100,\N
16vmQHeSpo8,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_30CommunicationRestrictionStatus2V324ValidationConstraintInfoEEC2ERKS7_,\N,ps5rs-builtin,100,\N
HYT7P5O5j-g,sceSndzSoundOnAssetDestroy,\N,ps5rs-builtin,100,\N
32NR-2ymYoE,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V139PatchPlayerSessionsSessionIdRequestBodyEEEEEED1Ev,\N,ps5rs-builtin,100,\N
UiqyCPOf1P0,_ZNK3sce3Agc12CxDccControl7isValidEv,\N,ps5rs-builtin,100,\N
BYTfz0ZpkvQ,mono_aot_System_Threading_Tasksjit_code_start,\N,ps5rs-builtin,100,\N
lwQpbDXKpbg,sceRegMgrDrvGetEntCnt,\N,ps5rs-builtin,100,\N
wULdrxpWV+o,sceUpdaterUpdateDddfw,\N,ps5rs-builtin,100,\N
uPkBSeYw6J0,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V425ContentInteractiveElementEEEE21intrusive_ptr_add_refEPS9_,\N,ps5rs-builtin,100,\N
Y-AYv4pF9dk,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V150PostPlayerSessionsSessionIdInvitationsResponseBodyEEEEEEC2Ev,\N,ps5rs-builtin,100,\N
clRcvYOUFC8,sceVnaSetLocation,\N,ps5rs-builtin,100,\N
VwF4r--aouQ,sceUserServiceGetPbtcWednesdayDuration,\N,ps5rs-builtin,100,\N
PtEWqXYD3ZQ,ucol_strcoll_67,\N,ps5rs-builtin,100,\N
rvY1o0UBxaY,_ZN3sce3pss5orbis9framework11PsmArrayObj9ToPointerEv,\N,ps5rs-builtin,100,\N
2n+fxNdSZfs,_ZN3sce4Json19InternalInitializerC2Ev,\N,ps5rs-builtin,100,\N
gZEY2ln71O8,_ZN3sce3Agc18AsyncCommandBuffer9popMarkerEv,\N,ps5rs-builtin,100,\N
0p1CpNX0pGc,sceWebRendererSetTargetMiniGLCanvas,\N,ps5rs-builtin,100,\N
DiZKAJHAkYA,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V115LocalizedStringEEEE6insertENS2_8IteratorIS8_EERKS8_RSB_,\N,ps5rs-builtin,100,\N
pYHt5lL67G8,WKPageWillHandleHorizontalScrollEvents,\N,ps5rs-builtin,100,\N
RNeE5Yqxwek,_ZL15s_alreadyInited,\N,ps5rs-builtin,100,\N
4cBWKt8i5c4,sceCesUtf32ToUtf8,\N,ps5rs-builtin,100,\N
U3a0ekmXaT0,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_15DefaultResponseENS2_12IntrusivePtrINS1_17TitleCloudStorage2V17DataApi26SetDataInfoResponseHeadersEEEE28setResponseInformationOptionEP37SceNpWebApi2ResponseInformationOption,\N,ps5rs-builtin,100,\N
AK1gjkE4cf0,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_11UserProfile2V112OnlineStatusEE21intrusive_ptr_sub_refEPS7_,\N,ps5rs-builtin,100,\N
QpIn4C0PsW0,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V120ResponseMatchResultsEEEEEED1Ev,\N,ps5rs-builtin,100,\N
khEsRwmDXko,_ZN3sce3Agc7Toolkit7Shaders27cs_copytexture3d_f2u_c_textE,\N,ps5rs-builtin,100,\N
PpR7I7RCsY0,_ZN3sce4Json6Parser11parseNumberERNS0_5ValueERNS0_11InputStreamEPS2_,\N,ps5rs-builtin,100,\N
IeYEgC-ARFE,_ZN3sce11TextureTool3Raw15swizzle_5_1_7_5EPDv2_xj,\N,ps5rs-builtin,100,\N
6QoznhRLlEs,snd_PauseGroup,\N,ps5rs-builtin,100,\N
zijdiG-hmig,_ZN3JSC12StringObject18getOwnPropertySlotEPNS_8JSObjectEPNS_9ExecStateENS_12PropertyNameERNS_12PropertySlotE,\N,ps5rs-builtin,100,\N
2bKCg+4uyJU,_ZN3sce7Toolkit2NP8Matching13ServiceHelper27destroyRoomMemberUpdateInfoEPNS2_20RoomMemberUpdateInfoE,\N,ps5rs-builtin,100,\N
eHmoYV2DbS8,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V149PostPlayerSessionsSessionIdInvitationsRequestBodyEEEEEEC2EPS9_PFvSB_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
OaOIP7OjXZk,_ZNSs7replaceEmmmc,\N,ps5rs-builtin,100,\N
quZxp0eu0xM,scePadEnableProfileIndicator,\N,ps5rs-builtin,100,\N
C5pS9tOoZC0,_ZN3sce4Gnmx20GfxContextSubmitOnly6submitEv,\N,ps5rs-builtin,100,\N
rbknaUjpqWo,sceNpGetAccountIdA,\N,ps5rs-builtin,100,\N
We2H9no4Mxk,_ZN3sce2Np9CppWebApi17TitleCloudStorage2V112VariablesApi34ParameterToGetMultiVariablesByUser9unsetsortEv,\N,ps5rs-builtin,100,\N
JZBAAN607gQ,_ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V110PlayerTypeEE5clearEv,\N,ps5rs-builtin,100,\N
P-W-rKCv35M,_ZN3sce7Toolkit2NP9Utilities15Base64Interface13decodeToASCIIEPKciPPcPi,\N,ps5rs-builtin,100,\N
iJsNdErG0k0,_ZZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_29MultiplayerMatchmakingRanking2V15ErrorEEEE6resizeEjENKUlRNS2_10LibContextEmE_clESB_m,\N,ps5rs-builtin,100,\N
Dv7LNMyScu4,_ZN3sce2Np9CppWebApi7Matches2V125CreateMatchRequestFactory7destroyEPNS3_18CreateMatchRequestE,\N,ps5rs-builtin,100,\N
+G8zAas314A,mp12l3_dec_buffer_CRC,\N,ps5rs-builtin,100,\N
G6qvKqgwP4Q,_sceCesSetupUcs2ToUtf16ErrorCallbacks,\N,ps5rs-builtin,100,\N
uWiI8qaKOEc,_ZZN3sce3Agc4Core10RingBuffer6submitEPNS0_17TwoSidedAllocatorENS2_10SubmitModeEE7enabled_0,\N,ps5rs-builtin,100,\N
RYvTfXivNI4,_ZN3sce11TextureTool3Raw23AsCanvasElementProvider9setTargetEPKNS1_15ElementProviderE,\N,ps5rs-builtin,100,\N
iuIrWaMPHhw,_ZN3sce4Ampr16AprCommandBufferD2Ev,\N,ps5rs-builtin,100,\N
kkHHpP0hmkY,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V15ErrorEEEEEEaSERKSA_,\N,ps5rs-builtin,100,\N
RwZPsC62+S8,udata_readInt32_67,\N,ps5rs-builtin,100,\N
XVQ3cf0BdQ0,u_isdigit,\N,ps5rs-builtin,100,\N
IE+H9fR6qlI,_ZZN3sce3Agc4Core9translateEPNS1_21DepthRenderTargetSpecEPKNS1_16RenderTargetSpecENS1_26DepthRenderTargetComponentENS1_19MaintainCompressionEE7enabled_3,\N,ps5rs-builtin,100,\N
c+YCXKe0E34,_ZN9Inspector18InjectedScriptHost16clearAllWrappersEv,\N,ps5rs-builtin,100,\N
ffYtkk40ARs,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V18VariableEEEEixEm,\N,ps5rs-builtin,100,\N
eCQoGkpAfA0,sceCesUtf16leToEucKr,\N,ps5rs-builtin,100,\N
YUH2FjHcYto,_ZN3sce2Np9CppWebApi14SessionManager2V131ResponseGameSessionMemberPlayerC1EPNS1_6Common10LibContextE,\N,ps5rs-builtin,100,\N
Xt7NxbnOrlE,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14ConnectAccount2V212PartnerTokenEEENS4_INS2_18ResponseHeaderBaseEEEE11getResponseERS8_,\N,ps5rs-builtin,100,\N
icHByWD6sJs,_ZN3sce14PhysicsEffects24pfxJointWarmStartingTaskEPKNS0_9PfxTaskIOEmm,\N,ps5rs-builtin,100,\N
haYv35X+WEM,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_30CommunicationRestrictionStatus2V35ErrorEEEEixEm,\N,ps5rs-builtin,100,\N
QX4q2qJnoQ8,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V132RequestPlayerSessionMemberPlayerEEptEv,\N,ps5rs-builtin,100,\N
LL8N+X6DA-4,tls_config_free,\N,ps5rs-builtin,100,\N
pxr-6OTdQdE,ff4_l_rec_search_mp4_od_by_id,\N,ps5rs-builtin,100,\N
c3hnRWA-DUs,_ZN13ScreamNetwork15s_networkThreadE,\N,ps5rs-builtin,100,\N
8dSvGPJw5zc,_ZN3sce2Np9CppWebApi12Leaderboards2V17ViewApi37GetLargeDataByObjectIdResponseHeadersC2Ev,\N,ps5rs-builtin,100,\N
0pBCM5Bz3+g,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_29MultiplayerMatchmakingRanking2V15ErrorEEcvbEv,\N,ps5rs-builtin,100,\N
Bm3k7JQMN5w,sigblock,\N,ps5rs-builtin,100,\N
1Pj8Q1rT658,_ZNK3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V113SubtaskStatusEE5emptyEv,\N,ps5rs-builtin,100,\N
JnLfuhrixi4,_ZN3WTF12AtomicString6numberEj,\N,ps5rs-builtin,100,\N
PaspPPV3VCo,_ZN3sce13AgcGpuAddress62detile_macro_00_00_00_X0_Z0_Y0_X1_Z1_Y1_X2_Z2_Y2_X3_Z3_Y3_X4_3EPhPKhRKNS0_20ComputeOffsetContextEjNS0_7simd256EjRjRS7_,\N,ps5rs-builtin,100,\N
Wf7vbK7gHB0,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_13InGameCatalog2V411ContentTypeEEEEC1Ev,\N,ps5rs-builtin,100,\N
Ev64kl21-zs,rgctx_fetch_trampoline_mrgctx_114,\N,ps5rs-builtin,100,\N
Q7y-M7olJkc,WKBundleBackForwardListItemIsSame,\N,ps5rs-builtin,100,\N
QRBdmMagoU0,sceScreamSynthMasterStandardSetCompressor,\N,ps5rs-builtin,100,\N
6mZqRI1JeVA,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V113RemovedPlayerEEEE21intrusive_ptr_add_refEPS9_,\N,ps5rs-builtin,100,\N
aT2bhmTshnI,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V122RequestMatchStatisticsEEEED1Ev,\N,ps5rs-builtin,100,\N
0rSr6T8dQsw,.LCPI278_6,\N,ps5rs-builtin,100,\N
wYewgDdofAw,_ZN3sce2Np9CppWebApi6Common8IteratorINS1_7Matches2V110ResultTypeEED2Ev,\N,ps5rs-builtin,100,\N
4RycqlFa1NQ,_ZN3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi49ParameterToAddPlayerSessionJoinableSpecifiedUsers10initializeEPNS1_6Common10LibContextEPKcNS6_12IntrusivePtrINS3_60PostPlayerSessionsSessionIdJoinableSpecifiedUsersRequestBodyEEE,\N,ps5rs-builtin,100,\N
AMxAtRHcecI,relocateCounters,\N,ps5rs-builtin,100,\N
HJkkvmeKq5g,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_29MultiplayerMatchmakingRanking2V15ErrorEEEEppEi,\N,ps5rs-builtin,100,\N
UW06YkYJOSQ,_ZZN3sce2Np9CppWebApi6Common6VectorINS1_13InGameCatalog2V510AnnotationEE6resizeEjENKUlRNS2_10LibContextEmE_clES9_m,\N,ps5rs-builtin,100,\N
mFZezLIogNI,_ZN3sce2np8JsonFile5CloseEv,\N,ps5rs-builtin,100,\N
aGiVp7+N7lI,sceSndzSystemBounce,\N,ps5rs-builtin,100,\N
82WQOqxinkM,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14SessionManager2V143GetUsersAccountIdPlayerSessionsResponseBodyEEENS2_11EmptyHeaderEED1Ev,\N,ps5rs-builtin,100,\N
mZbtlFU0Xh8,user_malloc_stats_fast,\N,ps5rs-builtin,100,\N
cM352pkEBSA,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_10Activities2V114UserActivities5ErrorEEEEmmEv,\N,ps5rs-builtin,100,\N
T0R5EFfwaTg,_ZN3JSC12StackVisitor5Frame8sourceIDEv,\N,ps5rs-builtin,100,\N
Uvk4n2QfySY,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14SessionManager2V161PostPlayerSessionsSessionIdJoinableSpecifiedUsersResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE17getResponseHeaderERSA_,\N,ps5rs-builtin,100,\N
PM0QT9XMliE,uprv_isInvariantString,\N,ps5rs-builtin,100,\N
KVcM2tRaH0U,_ZN3sce7Toolkit2NP8Matching13ServiceHelper26copyRoomMemberDataResponseEPK47SceNpMatching2GetRoomMemberDataInternalResponsePPv,\N,ps5rs-builtin,100,\N
UlDjuNzGEaE,_ZN7ScePSVR4mabsEi,\N,ps5rs-builtin,100,\N
n1k1BAaPajU,_ZZ33sceNpIpc2ClientMemoryGetAllocatorE11s_allocator,\N,ps5rs-builtin,100,\N
ZLYrOJykDN4,sce_discmap,\N,ps5rs-builtin,100,\N
paAXinP5Sr0,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V152PostPlayerSessionsSessionIdMemberPlayersResponseBodyEEC1EPS6_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
L+3wJeM0ZbE,sceNgs2VoiceSetModuleLocation,\N,ps5rs-builtin,100,\N
lh5Sirif1Js,ures_openDirect,\N,ps5rs-builtin,100,\N
-qvsoEe6Qos,.L.str.596,\N,ps5rs-builtin,100,\N
jbGv+QGGopI,png_get_uint_32,\N,ps5rs-builtin,100,\N
cXnAc2y3AAM,_ZN15AbstractStorage15FacebookContent5FlushEv,\N,ps5rs-builtin,100,\N
A+HOf5wsfUA,/PGsceKernelError,\N,ps5rs-builtin,100,\N
KbrWG6wNosM,_ZN7WebCore11DisplayList8FillRectD2Ev,\N,ps5rs-builtin,100,\N
yRyGd1hujt4,_ZN3sce7Toolkit2NP14GameCustomData7Service12getThumbnailEPKNS2_38GameCustomDataThumbnailRequestInternalEPNS1_9Utilities3JobINS1_17MessageAttachmentEEERKjRNS7_14AdditionalInfoE,\N,ps5rs-builtin,100,\N
AOBLPZEWq0g,_ZL26s_avgTotalSynthTimeInTicks,\N,ps5rs-builtin,100,\N
HEx5PVkhvn4,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V45ErrorEEEEeqERKS9_,\N,ps5rs-builtin,100,\N
DoZudob3X6M,_ZN3sce11TextureTool3Raw16swizzle8_7_5_4_4EPDv2_xj,\N,ps5rs-builtin,100,\N
yXwqctca+3c,_ZN3sce7mvpCore8mp4Demux9FileMovie5ResetEv,\N,ps5rs-builtin,100,\N
ZWByLSRPaWI,_ZN12video_parser10cVideoPathD0Ev,\N,ps5rs-builtin,100,\N
HPjP81uCEVQ,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V118RequestGameSessionEEEE5clearEv,\N,ps5rs-builtin,100,\N
